#1+z Log10(Mass/Msun) Star-Forming-Fraction One-sigma-uncertainty
1.23595 14.75 0.000258937 0.00155162
1.23595 14.8 0.000201994 0.0013154
1.23595 14.85 0.000156919 0.00111862
1.23595 14.9 0.000121396 0.000948829
1.23595 14.95 9.35231e-05 0.00080724
1.23595 15 7.17496e-05 0.000685432
1.24738 10 0.941438 0.0598137
1.24738 10.05 0.941044 0.0589781
1.24738 10.1 0.940566 0.0580527
1.24738 10.15 0.939987 0.0570361
1.24738 10.2 0.939291 0.0559196
1.24738 10.25 0.938457 0.0547309
1.24738 10.3 0.937463 0.0534275
1.24738 10.35 0.936282 0.0519156
1.24738 10.4 0.934887 0.0501736
1.24738 10.45 0.933247 0.048842
1.24738 10.5 0.931326 0.0471329
1.24738 10.55 0.929089 0.0453554
1.24738 10.6 0.926494 0.0441514
1.24738 10.65 0.923498 0.0418741
1.24738 10.7 0.920056 0.039872
1.24738 10.75 0.916119 0.0378814
1.24738 10.8 0.911637 0.0353248
1.24738 10.85 0.906558 0.0329515
1.24738 10.9 0.90083 0.0309472
1.24738 10.95 0.894399 0.0293215
1.24738 11 0.887213 0.0279853
1.24738 11.05 0.87922 0.026196
1.24738 11.1 0.870371 0.0252571
1.24738 11.15 0.860619 0.0241488
1.24738 11.2 0.849923 0.0232368
1.24738 11.25 0.838244 0.0224958
1.24738 11.3 0.825553 0.0216313
1.24738 11.35 0.811825 0.0211294
1.24738 11.4 0.797044 0.0208421
1.24738 11.45 0.781204 0.0206831
1.24738 11.5 0.764307 0.0202857
1.24738 11.55 0.746366 0.0204955
1.24738 11.6 0.727405 0.0197905
1.24738 11.65 0.707458 0.019508
1.24738 11.7 0.686573 0.0193736
1.24738 11.75 0.664806 0.0195165
1.24738 11.8 0.642225 0.0201602
1.24738 11.85 0.618908 0.0209573
1.24738 11.9 0.594943 0.0223508
1.24738 11.95 0.570426 0.0248434
1.24738 12 0.54546 0.027265
1.24738 12.05 0.520156 0.0297874
1.24738 12.1 0.494627 0.0324121
1.24738 12.15 0.468991 0.036022
1.24738 12.2 0.443367 0.041125
1.24738 12.25 0.417873 0.0458957
1.24738 12.3 0.392627 0.049751
1.24738 12.35 0.367742 0.0533784
1.24738 12.4 0.343326 0.0565886
1.24738 12.45 0.319482 0.0596415
1.24738 12.5 0.296304 0.0623888
1.24738 12.55 0.273878 0.0644298
1.24738 12.6 0.252281 0.0658566
1.24738 12.65 0.231577 0.0670026
1.24738 12.7 0.211823 0.0682552
1.24738 12.75 0.193061 0.0684042
1.24738 12.8 0.175325 0.0674196
1.24738 12.85 0.158637 0.0660371
1.24738 12.9 0.143006 0.0644918
1.24738 12.95 0.128435 0.0626347
1.24738 13 0.114914 0.060633
1.24738 13.05 0.102425 0.0581191
1.24738 13.1 0.0909442 0.0554892
1.24738 13.15 0.080438 0.0525534
1.24738 13.2 0.0708686 0.0496858
1.24738 13.25 0.0621927 0.0466586
1.24738 13.3 0.0543635 0.043645
1.24738 13.35 0.0473311 0.040666
1.24738 13.4 0.0410437 0.037596
1.24738 13.45 0.0354483 0.0346803
1.24738 13.5 0.030492 0.031941
1.24738 13.55 0.0261221 0.0292598
1.24738 13.6 0.022287 0.0265439
1.24738 13.65 0.0189369 0.023985
1.24738 13.7 0.0160241 0.0216832
1.24738 13.75 0.0135031 0.0195641
1.24738 13.8 0.0113315 0.0174963
1.24738 13.85 0.00946941 0.0156594
1.24738 13.9 0.00788018 0.0140018
1.24738 13.95 0.0065301 0.0124062
1.24738 14 0.0053885 0.0110037
1.24738 14.05 0.00442766 0.00973538
1.24738 14.1 0.00362271 0.00858595
1.24738 14.15 0.00295148 0.00751302
1.24738 14.2 0.00239436 0.00655194
1.24738 14.25 0.00193408 0.00569544
1.24738 14.3 0.00155558 0.0049416
1.24738 14.35 0.00124577 0.00427658
1.24738 14.4 0.000993362 0.00370244
1.24738 14.45 0.000788671 0.00319659
1.24738 14.5 0.000623446 0.00273741
1.24738 14.55 0.000490697 0.0023452
1.24738 14.6 0.000384535 0.00200684
1.24738 14.65 0.000300027 0.00171267
1.24738 14.7 0.00023307 0.00145866
1.24738 14.75 0.000180264 0.00123736
1.24738 14.8 0.000138812 0.00104752
1.24738 14.85 0.000106423 0.000884448
1.24738 14.9 8.12323e-05 0.000744772
1.24738 14.95 6.17318e-05 0.000625486
1.24738 15 4.67058e-05 0.00051846
1.25893 10 0.943472 0.0597172
1.25893 10.05 0.943145 0.0589115
1.25893 10.1 0.942744 0.0580126
1.25893 10.15 0.942255 0.0570609
1.25893 10.2 0.94166 0.0561586
1.25893 10.25 0.94094 0.0550378
1.25893 10.3 0.940073 0.0537877
1.25893 10.35 0.939036 0.0524646
1.25893 10.4 0.937798 0.0508776
1.25893 10.45 0.936331 0.049159
1.25893 10.5 0.934599 0.0472831
1.25893 10.55 0.932564 0.0454783
1.25893 10.6 0.930186 0.0437594
1.25893 10.65 0.92742 0.0421785
1.25893 10.7 0.924219 0.0402476
1.25893 10.75 0.920532 0.0382932
1.25893 10.8 0.916305 0.0357658
1.25893 10.85 0.911485 0.0331754
1.25893 10.9 0.906014 0.0309573
1.25893 10.95 0.899835 0.0287745
1.25893 11 0.89289 0.0273206
1.25893 11.05 0.885123 0.0259209
1.25893 11.1 0.876479 0.0242486
1.25893 11.15 0.866905 0.0239729
1.25893 11.2 0.856353 0.0228236
1.25893 11.25 0.844782 0.0224402
1.25893 11.3 0.832153 0.0215014
1.25893 11.35 0.818438 0.020866
1.25893 11.4 0.803615 0.0206172
1.25893 11.45 0.787675 0.0206498
1.25893 11.5 0.770616 0.0203192
1.25893 11.55 0.75245 0.020262
1.25893 11.6 0.733198 0.0198993
1.25893 11.65 0.712896 0.0194389
1.25893 11.7 0.691591 0.0192924
1.25893 11.75 0.669343 0.0194318
1.25893 11.8 0.646224 0.0199612
1.25893 11.85 0.622316 0.0206412
1.25893 11.9 0.597714 0.022256
1.25893 11.95 0.572522 0.0241001
1.25893 12 0.546851 0.026582
1.25893 12.05 0.52082 0.029831
1.25893 12.1 0.494554 0.032307
1.25893 12.15 0.468179 0.035465
1.25893 12.2 0.441824 0.0405526
1.25893 12.25 0.415619 0.0452307
1.25893 12.3 0.389689 0.049153
1.25893 12.35 0.364158 0.053172
1.25893 12.4 0.339142 0.0562346
1.25893 12.45 0.31475 0.0593866
1.25893 12.5 0.291084 0.0618827
1.25893 12.55 0.268233 0.0639765
1.25893 12.6 0.246277 0.0652882
1.25893 12.65 0.225285 0.0665554
1.25893 12.7 0.205313 0.0667967
1.25893 12.75 0.186403 0.0662797
1.25893 12.8 0.168587 0.0655697
1.25893 12.85 0.151883 0.0642275
1.25893 12.9 0.136299 0.0625007
1.25893 12.95 0.121831 0.0607931
1.25893 13 0.108464 0.0587689
1.25893 13.05 0.0961745 0.0562071
1.25893 13.1 0.0849315 0.0533193
1.25893 13.15 0.0746959 0.0503678
1.25893 13.2 0.065423 0.0472868
1.25893 13.25 0.0570634 0.0443245
1.25893 13.3 0.0495638 0.0412498
1.25893 13.35 0.0428688 0.0381226
1.25893 13.4 0.0369212 0.0351194
1.25893 13.45 0.0316633 0.0322447
1.25893 13.5 0.027038 0.029521
1.25893 13.55 0.022989 0.0267741
1.25893 13.6 0.0194619 0.024252
1.25893 13.65 0.0164043 0.0219066
1.25893 13.7 0.0137667 0.0196775
1.25893 13.75 0.0115027 0.0176185
1.25893 13.8 0.00956864 0.0156627
1.25893 13.85 0.00792465 0.0139324
1.25893 13.9 0.00653402 0.0123183
1.25893 13.95 0.00536347 0.0108975
1.25893 14 0.00438297 0.00956718
1.25893 14.05 0.00356568 0.00839679
1.25893 14.1 0.00288777 0.00732882
1.25893 14.15 0.00232821 0.00637751
1.25893 14.2 0.0018686 0.00553638
1.25893 14.25 0.00149294 0.00477647
1.25893 14.3 0.00118738 0.0041078
1.25893 14.35 0.000940069 0.00353936
1.25893 14.4 0.000740874 0.00303327
1.25893 14.45 0.000581219 0.00259411
1.25893 14.5 0.000453881 0.00221173
1.25893 14.55 0.000352815 0.00188281
1.25893 14.6 0.000272993 0.00159715
1.25893 14.65 0.000210258 0.00134377
1.25893 14.7 0.000161192 0.0011315
1.25893 14.75 0.000123005 0.000950001
1.25893 14.8 9.34303e-05 0.000795311
1.25893 14.85 7.06374e-05 0.000663887
1.25893 14.9 5.3157e-05 0.000552937
1.25893 14.95 3.98164e-05 0.000460705
1.25893 15 2.9685e-05 0.000382797
1.27057 10 0.945429 0.0592419
1.27057 10.05 0.945162 0.0586007
1.27057 10.1 0.94483 0.0577699
1.27057 10.15 0.94442 0.0570751
1.27057 10.2 0.943916 0.0561465
1.27057 10.25 0.943301 0.0551106
1.27057 10.3 0.942554 0.0539465
1.27057 10.35 0.941649 0.0526178
1.27057 10.4 0.940561 0.0511832
1.27057 10.45 0.939259 0.0494044
1.27057 10.5 0.937708 0.04762
1.27057 10.55 0.935872 0.0460107
1.27057 10.6 0.933707 0.0442946
1.27057 10.65 0.931169 0.0422197
1.27057 10.7 0.928208 0.0403715
1.27057 10.75 0.924773 0.0382274
1.27057 10.8 0.920808 0.0358154
1.27057 10.85 0.916253 0.0334869
1.27057 10.9 0.91105 0.0309283
1.27057 10.95 0.905135 0.0287921
1.27057 11 0.898448 0.0268509
1.27057 11.05 0.890924 0.0253036
1.27057 11.1 0.882504 0.0238347
1.27057 11.15 0.873129 0.0229782
1.27057 11.2 0.862745 0.0221773
1.27057 11.25 0.851303 0.0220722
1.27057 11.3 0.838759 0.0215698
1.27057 11.35 0.825078 0.0205601
1.27057 11.4 0.810235 0.0204188
1.27057 11.45 0.794214 0.0203546
1.27057 11.5 0.777009 0.0202438
1.27057 11.55 0.75863 0.0201413
1.27057 11.6 0.739097 0.0200404
1.27057 11.65 0.718444 0.0194754
1.27057 11.7 0.69672 0.0192673
1.27057 11.75 0.673988 0.0194859
1.27057 11.8 0.650322 0.0198522
1.27057 11.85 0.625812 0.0202396
1.27057 11.9 0.600558 0.0218775
1.27057 11.95 0.574673 0.0233104
1.27057 12 0.548276 0.0261469
1.27057 12.05 0.521497 0.0287675
1.27057 12.1 0.494469 0.0322137
1.27057 12.15 0.467333 0.035324
1.27057 12.2 0.440226 0.0401596
1.27057 12.25 0.41329 0.0447264
1.27057 12.3 0.38666 0.048526
1.27057 12.35 0.360469 0.0526657
1.27057 12.4 0.334843 0.0558713
1.27057 12.45 0.309898 0.0591652
1.27057 12.5 0.285742 0.0614406
1.27057 12.55 0.26247 0.063484
1.27057 12.6 0.240166 0.0648265
1.27057 12.65 0.218899 0.0654352
1.27057 12.7 0.198726 0.0654141
1.27057 12.75 0.179689 0.0649846
1.27057 12.8 0.161816 0.0642931
1.27057 12.85 0.145124 0.0628629
1.27057 12.9 0.129614 0.0607515
1.27057 12.95 0.115277 0.058889
1.27057 13 0.102092 0.0565883
1.27057 13.05 0.0900303 0.0540577
1.27057 13.1 0.0790519 0.0509606
1.27057 13.15 0.0691114 0.0478321
1.27057 13.2 0.060157 0.044483
1.27057 13.25 0.0521325 0.0415761
1.27057 13.3 0.0449783 0.0385211
1.27057 13.35 0.0386331 0.0354699
1.27057 13.4 0.0330342 0.0325739
1.27057 13.45 0.0281194 0.029707
1.27057 13.5 0.0238274 0.0269097
1.27057 13.55 0.0200985 0.0243315
1.27057 13.6 0.0168755 0.0218822
1.27057 13.65 0.0141042 0.0196327
1.27057 13.7 0.0117336 0.0175756
1.27057 13.75 0.00971618 0.0156504
1.27057 13.8 0.00800815 0.0138724
1.27057 13.85 0.00656953 0.0122733
1.27057 13.9 0.00536407 0.0108112
1.27057 13.95 0.0043592 0.00948326
1.27057 14 0.00352585 0.008297
1.27057 14.05 0.0028383 0.00723456
1.27057 14.1 0.00227398 0.00626055
1.27057 14.15 0.00181318 0.00539542
1.27057 14.2 0.00143885 0.00463398
1.27057 14.25 0.00113633 0.00396659
1.27057 14.3 0.000893114 0.003384
1.27057 14.35 0.000698577 0.00287745
1.27057 14.4 0.000543779 0.00244357
1.27057 14.45 0.000421238 0.00207656
1.27057 14.5 0.000324732 0.00175933
1.27057 14.55 0.000249121 0.00148772
1.27057 14.6 0.000190187 0.00125693
1.27057 14.65 0.000144487 0.00105737
1.27057 14.7 0.000109234 0.00088196
1.27057 14.75 8.21783e-05 0.00073459
1.27057 14.8 6.15216e-05 0.000611426
1.27057 14.85 4.58316e-05 0.000507419
1.27057 14.9 3.39755e-05 0.000419871
1.27057 14.95 2.50626e-05 0.000346407
1.27057 15 1.8397e-05 0.000284959
1.28233 10 0.947318 0.0581028
1.28233 10.05 0.947101 0.0574995
1.28233 10.1 0.94683 0.0568758
1.28233 10.15 0.946491 0.0561158
1.28233 10.2 0.94607 0.0551851
1.28233 10.25 0.94555 0.0543029
1.28233 10.3 0.944911 0.0534651
1.28233 10.35 0.94413 0.0523336
1.28233 10.4 0.943182 0.0509598
1.28233 10.45 0.942036 0.0497512
1.28233 10.5 0.940659 0.0480997
1.28233 10.55 0.939013 0.0461887
1.28233 10.6 0.937056 0.0442765
1.28233 10.65 0.934742 0.042547
1.28233 10.7 0.932021 0.040422
1.28233 10.75 0.928839 0.0384667
1.28233 10.8 0.925137 0.0363843
1.28233 10.85 0.920855 0.0338338
1.28233 10.9 0.915928 0.0313754
1.28233 10.95 0.91029 0.0285562
1.28233 11 0.903873 0.0269468
1.28233 11.05 0.89661 0.0251443
1.28233 11.1 0.888434 0.0239428
1.28233 11.15 0.87928 0.0224637
1.28233 11.2 0.869086 0.0218635
1.28233 11.25 0.857797 0.0217408
1.28233 11.3 0.845362 0.0212947
1.28233 11.35 0.831739 0.0203746
1.28233 11.4 0.816898 0.0202433
1.28233 11.45 0.800815 0.0201121
1.28233 11.5 0.783482 0.0199013
1.28233 11.55 0.764905 0.0201491
1.28233 11.6 0.7451 0.0201165
1.28233 11.65 0.724103 0.0199261
1.28233 11.7 0.701962 0.0195328
1.28233 11.75 0.678743 0.0191618
1.28233 11.8 0.654524 0.0196437
1.28233 11.85 0.6294 0.0200505
1.28233 11.9 0.603479 0.0215512
1.28233 11.95 0.576882 0.0228035
1.28233 12 0.549738 0.0256554
1.28233 12.05 0.522188 0.027989
1.28233 12.1 0.494377 0.0318367
1.28233 12.15 0.466455 0.0356355
1.28233 12.2 0.438574 0.039513
1.28233 12.25 0.410886 0.0444463
1.28233 12.3 0.383539 0.0484862
1.28233 12.35 0.356675 0.0519778
1.28233 12.4 0.33043 0.055136
1.28233 12.45 0.304928 0.0587483
1.28233 12.5 0.280283 0.0604366
1.28233 12.55 0.256596 0.0624312
1.28233 12.6 0.233953 0.0637041
1.28233 12.65 0.212426 0.0644753
1.28233 12.7 0.192072 0.064499
1.28233 12.75 0.17293 0.0638172
1.28233 12.8 0.155027 0.0627907
1.28233 12.85 0.138374 0.060732
1.28233 12.9 0.122967 0.0591817
1.28233 12.95 0.108791 0.0570504
1.28233 13 0.0958178 0.0545066
1.28233 13.05 0.0840106 0.0515311
1.28233 13.1 0.0733228 0.0483408
1.28233 13.15 0.0637009 0.0453734
1.28233 13.2 0.0550856 0.0423239
1.28233 13.25 0.0474135 0.0393318
1.28233 13.3 0.0406186 0.0362726
1.28233 13.35 0.0346333 0.0331983
1.28233 13.4 0.0293898 0.0302173
1.28233 13.45 0.0248211 0.0272929
1.28233 13.5 0.020862 0.0246151
1.28233 13.55 0.0174498 0.0221462
1.28233 13.6 0.014525 0.0197746
1.28233 13.65 0.0120315 0.0176275
1.28233 13.7 0.0099174 0.0156705
1.28233 13.75 0.00813463 0.0138877
1.28233 13.8 0.00663945 0.0122558
1.28233 13.85 0.00539229 0.0107709
1.28233 13.9 0.00435766 0.00942471
1.28233 13.95 0.00350401 0.00821665
1.28233 14 0.00280351 0.00713469
1.28233 14.05 0.00223181 0.00614337
1.28233 14.1 0.00176777 0.00529022
1.28233 14.15 0.00139316 0.00451818
1.28233 14.2 0.00109238 0.00384113
1.28233 14.25 0.000852204 0.00325825
1.28233 14.3 0.000661459 0.00275614
1.28233 14.35 0.000510796 0.00233551
1.28233 14.4 0.000392438 0.00197686
1.28233 14.45 0.000299965 0.00166806
1.28233 14.5 0.000228109 0.00140314
1.28233 14.55 0.000172575 0.00117311
1.28233 14.6 0.000129891 0.000973321
1.28233 14.65 9.72609e-05 0.00080484
1.28233 14.7 7.24524e-05 0.000663287
1.28233 14.75 5.36931e-05 0.000544796
1.28233 14.8 3.95851e-05 0.000445972
1.28233 14.85 2.90329e-05 0.000364506
1.28233 14.9 2.11832e-05 0.000297717
1.28233 14.95 1.53755e-05 0.000242394
1.28233 15 1.11021e-05 0.000196723
1.2942 10 0.949145 0.0577254
1.2942 10.05 0.948973 0.0571756
1.2942 10.1 0.948753 0.056546
1.2942 10.15 0.948476 0.0558432
1.2942 10.2 0.948128 0.0551219
1.2942 10.25 0.947693 0.0541885
1.2942 10.3 0.947153 0.0531489
1.2942 10.35 0.946486 0.0522596
1.2942 10.4 0.945668 0.0509727
1.2942 10.45 0.944668 0.0495457
1.2942 10.5 0.943455 0.0479719
1.2942 10.55 0.941992 0.0462039
1.2942 10.6 0.940236 0.0443788
1.2942 10.65 0.93814 0.0423566
1.2942 10.7 0.935656 0.0404792
1.2942 10.75 0.932725 0.0385614
1.2942 10.8 0.929289 0.0363513
1.2942 10.85 0.925283 0.0338087
1.2942 10.9 0.92064 0.0316723
1.2942 10.95 0.915289 0.0288549
1.2942 11 0.909157 0.0264642
1.2942 11.05 0.902171 0.024958
1.2942 11.1 0.894257 0.0237179
1.2942 11.15 0.885344 0.0222669
1.2942 11.2 0.875364 0.0212961
1.2942 11.25 0.864251 0.0214054
1.2942 11.3 0.85195 0.0206293
1.2942 11.35 0.83841 0.0203489
1.2942 11.4 0.823593 0.0200523
1.2942 11.45 0.807471 0.0201734
1.2942 11.5 0.79003 0.0197517
1.2942 11.55 0.77127 0.0202407
1.2942 11.6 0.751207 0.020177
1.2942 11.65 0.729873 0.0200523
1.2942 11.7 0.707318 0.0198523
1.2942 11.75 0.68361 0.0194136
1.2942 11.8 0.658831 0.0196615
1.2942 11.85 0.633083 0.0200342
1.2942 11.9 0.60648 0.0212323
1.2942 11.95 0.579152 0.0222645
1.2942 12 0.551241 0.0251225
1.2942 12.05 0.522896 0.0277743
1.2942 12.1 0.494277 0.0306815
1.2942 12.15 0.465546 0.0350553
1.2942 12.2 0.436869 0.0399695
1.2942 12.25 0.408409 0.0438312
1.2942 12.3 0.380328 0.0481523
1.2942 12.35 0.352778 0.0513234
1.2942 12.4 0.325904 0.0547284
1.2942 12.45 0.299841 0.0578784
1.2942 12.5 0.274709 0.0597244
1.2942 12.55 0.250614 0.0617471
1.2942 12.6 0.227645 0.0625329
1.2942 12.65 0.205875 0.0633325
1.2942 12.7 0.18536 0.0636299
1.2942 12.75 0.166139 0.062612
1.2942 12.8 0.148233 0.0611513
1.2942 12.85 0.131648 0.0594223
1.2942 12.9 0.116374 0.0575062
1.2942 12.95 0.102389 0.0550613
1.2942 13 0.089657 0.0521625
1.2942 13.05 0.0781324 0.0494715
1.2942 13.1 0.0677605 0.0463121
1.2942 13.15 0.0584796 0.0430731
1.2942 13.2 0.0502225 0.0398866
1.2942 13.25 0.0429185 0.0368047
1.2942 13.3 0.0364944 0.0337561
1.2942 13.35 0.0308769 0.0307495
1.2942 13.4 0.0259926 0.0278359
1.2942 13.45 0.0217704 0.0251765
1.2942 13.5 0.0181413 0.0226307
1.2942 13.55 0.01504 0.02024
1.2942 13.6 0.0124049 0.0180575
1.2942 13.65 0.0101788 0.0160221
1.2942 13.7 0.00830887 0.0141587
1.2942 13.75 0.00674725 0.012439
1.2942 13.8 0.00545054 0.0108736
1.2942 13.85 0.00437999 0.00946697
1.2942 13.9 0.00350122 0.00819497
1.2942 13.95 0.00278401 0.00705404
1.2942 14 0.00220202 0.00607372
1.2942 14.05 0.00173246 0.00520225
1.2942 14.1 0.00135578 0.00444205
1.2942 14.15 0.00105534 0.00378153
1.2942 14.2 0.000817093 0.00320792
1.2942 14.25 0.00062924 0.00271187
1.2942 14.3 0.000481974 0.00228475
1.2942 14.35 0.000367187 0.00191779
1.2942 14.4 0.000278229 0.00160343
1.2942 14.45 0.000209684 0.001336
1.2942 14.5 0.00015717 0.00110936
1.2942 14.55 0.000117169 0.000918047
1.2942 14.6 8.68743e-05 0.000757138
1.2942 14.65 6.40618e-05 0.000622326
1.2942 14.7 4.69821e-05 0.000509796
1.2942 14.75 3.4268e-05 0.000416208
1.2942 14.8 2.48579e-05 0.000338658
1.2942 14.85 1.79331e-05 0.00027463
1.2942 14.9 1.28665e-05 0.000221957
1.2942 14.95 9.18065e-06 0.000178782
1.2942 15 6.51468e-06 0.00014352
1.30617 10 0.950918 0.0570495
1.30617 10.05 0.950783 0.0565677
1.30617 10.1 0.950608 0.0560348
1.30617 10.15 0.950385 0.055377
1.30617 10.2 0.9501 0.0546429
1.30617 10.25 0.949741 0.0538036
1.30617 10.3 0.94929 0.0529359
1.30617 10.35 0.948726 0.0518084
1.30617 10.4 0.948026 0.0506141
1.30617 10.45 0.947163 0.0493244
1.30617 10.5 0.946104 0.047832
1.30617 10.55 0.944813 0.046176
1.30617 10.6 0.94325 0.0442726
1.30617 10.65 0.941366 0.0424333
1.30617 10.7 0.939112 0.0404026
1.30617 10.75 0.936431 0.0385534
1.30617 10.8 0.93326 0.0365126
1.30617 10.85 0.929533 0.0339783
1.30617 10.9 0.925179 0.0316993
1.30617 10.95 0.920123 0.0290847
1.30617 11 0.914287 0.0266428
1.30617 11.05 0.907593 0.0249081
1.30617 11.1 0.89996 0.0236966
1.30617 11.15 0.89131 0.0224614
1.30617 11.2 0.881565 0.0208554
1.30617 11.25 0.870654 0.0207848
1.30617 11.3 0.858512 0.0202636
1.30617 11.35 0.845081 0.0201975
1.30617 11.4 0.830313 0.0198401
1.30617 11.45 0.814176 0.0199335
1.30617 11.5 0.796647 0.0199237
1.30617 11.55 0.777722 0.0200514
1.30617 11.6 0.757414 0.0205142
1.30617 11.65 0.735753 0.0203242
1.30617 11.7 0.71279 0.0200094
1.30617 11.75 0.688592 0.0195613
1.30617 11.8 0.663249 0.0197453
1.30617 11.85 0.636865 0.0198193
1.30617 11.9 0.609565 0.0207215
1.30617 11.95 0.581489 0.0220057
1.30617 12 0.552787 0.0247353
1.30617 12.05 0.523625 0.0272549
1.30617 12.1 0.494173 0.0301342
1.30617 12.15 0.464609 0.0350857
1.30617 12.2 0.435113 0.0397354
1.30617 12.25 0.405861 0.0436546
1.30617 12.3 0.377028 0.0474952
1.30617 12.35 0.348779 0.0503875
1.30617 12.4 0.32127 0.0532259
1.30617 12.45 0.294644 0.0568935
1.30617 12.5 0.269028 0.0587858
1.30617 12.55 0.244532 0.0602211
1.30617 12.6 0.221251 0.0618243
1.30617 12.65 0.199257 0.0623582
1.30617 12.7 0.178605 0.0625039
1.30617 12.75 0.15933 0.0614074
1.30617 12.8 0.14145 0.0596062
1.30617 12.85 0.124963 0.0580458
1.30617 12.9 0.109853 0.0556616
1.30617 12.95 0.0960897 0.0529395
1.30617 13 0.0836279 0.0500173
1.30617 13.05 0.0724131 0.0472156
1.30617 13.1 0.0623815 0.0440816
1.30617 13.15 0.0534626 0.0408979
1.30617 13.2 0.0455809 0.0377312
1.30617 13.25 0.038658 0.0346005
1.30617 13.3 0.032614 0.0316288
1.30617 13.35 0.0273693 0.028663
1.30617 13.4 0.0228457 0.0259354
1.30617 13.45 0.0189676 0.0233119
1.30617 13.5 0.0156631 0.020765
1.30617 13.55 0.0128643 0.0184674
1.30617 13.6 0.0105083 0.0163461
1.30617 13.65 0.00853685 0.0143304
1.30617 13.7 0.00689728 0.0125401
1.30617 13.75 0.00554195 0.010943
1.30617 13.8 0.00442836 0.00947017
1.30617 13.85 0.00351892 0.00815499
1.30617 13.9 0.00278071 0.00699235
1.30617 13.95 0.00218511 0.00598492
1.30617 14 0.00170747 0.00511725
1.30617 14.05 0.00132675 0.00435923
1.30617 14.1 0.00102513 0.00370034
1.30617 14.15 0.000787607 0.00312936
1.30617 14.2 0.000601699 0.0026366
1.30617 14.25 0.000457067 0.00221334
1.30617 14.3 0.000345229 0.00185138
1.30617 14.35 0.000259273 0.00153636
1.30617 14.4 0.000193607 0.0012746
1.30617 14.45 0.000143747 0.00105355
1.30617 14.5 0.000106116 0.000864483
1.30617 14.55 7.78869e-05 0.000706731
1.30617 14.6 5.68391e-05 0.000575645
1.30617 14.65 4.12405e-05 0.000467157
1.30617 14.7 2.97502e-05 0.000375428
1.30617 14.75 2.13375e-05 0.000301921
1.30617 14.8 1.52152e-05 0.000243703
1.30617 14.85 1.07868e-05 0.000194477
1.30617 14.9 7.60296e-06 0.00015445
1.30617 14.95 5.32777e-06 0.000122797
1.30617 15 3.71175e-06 9.72777e-05
1.31826 10 0.952644 0.056049
1.31826 10.05 0.952539 0.0556087
1.31826 10.1 0.952402 0.055095
1.31826 10.15 0.952224 0.0545017
1.31826 10.2 0.951995 0.0539298
1.31826 10.25 0.951702 0.0532265
1.31826 10.3 0.951329 0.0524613
1.31826 10.35 0.950858 0.0515653
1.31826 10.4 0.950266 0.0504601
1.31826 10.45 0.949527 0.04915
1.31826 10.5 0.948612 0.04768
1.31826 10.55 0.947484 0.0460323
1.31826 10.6 0.946103 0.0442929
1.31826 10.65 0.944423 0.0423143
1.31826 10.7 0.942393 0.0403046
1.31826 10.75 0.939956 0.0385741
1.31826 10.8 0.937047 0.0369363
1.31826 10.85 0.933599 0.0344957
1.31826 10.9 0.929538 0.0321902
1.31826 10.95 0.924784 0.0294036
1.31826 11 0.919255 0.0267724
1.31826 11.05 0.912867 0.0248823
1.31826 11.1 0.905532 0.0235152
1.31826 11.15 0.897164 0.0223935
1.31826 11.2 0.887678 0.0210054
1.31826 11.25 0.876993 0.020178
1.31826 11.3 0.865036 0.0198215
1.31826 11.35 0.85174 0.0198299
1.31826 11.4 0.837049 0.0195811
1.31826 11.45 0.82092 0.0196001
1.31826 11.5 0.803326 0.020059
1.31826 11.55 0.784257 0.0199663
1.31826 11.6 0.76372 0.0204039
1.31826 11.65 0.741743 0.0203731
1.31826 11.7 0.718377 0.020157
1.31826 11.75 0.693691 0.0197352
1.31826 11.8 0.667778 0.0192754
1.31826 11.85 0.640749 0.0196419
1.31826 11.9 0.612738 0.0206406
1.31826 11.95 0.583894 0.0218511
1.31826 12 0.554381 0.0245836
1.31826 12.05 0.524377 0.0268573
1.31826 12.1 0.494068 0.0300773
1.31826 12.15 0.463646 0.0341511
1.31826 12.2 0.433307 0.0390085
1.31826 12.25 0.403242 0.0430721
1.31826 12.3 0.373641 0.0468323
1.31826 12.35 0.34468 0.0506301
1.31826 12.4 0.316529 0.0535296
1.31826 12.45 0.289337 0.0558694
1.31826 12.5 0.263242 0.0576851
1.31826 12.55 0.238357 0.0596464
1.31826 12.6 0.214779 0.0611098
1.31826 12.65 0.192581 0.0616228
1.31826 12.7 0.171817 0.0607618
1.31826 12.75 0.152516 0.0597471
1.31826 12.8 0.134692 0.0585329
1.31826 12.85 0.118335 0.0563486
1.31826 12.9 0.103422 0.0541266
1.31826 12.95 0.0899103 0.0512443
1.31826 13 0.0777476 0.0481995
1.31826 13.05 0.0668688 0.0449884
1.31826 13.1 0.0572005 0.0417744
1.31826 13.15 0.0486629 0.0386455
