#Model: 0.104160800000 1.830857660000 -0.278375930000 2.482630900000 2.060239220000 0.322896640000 -0.099136200000 0.696256730000 -6.783021920000 -0.740212860000 -0.243005030000 2.357406780000 -0.670161000000 0.032409440000 0.705463040000 0.078203160000 -1.313028390000 3.345707840000 -0.969087940000 -0.340795970000 1.677667720000 0.422031030000 3.105399340000 0.361458860000 2.955837030000 -0.110232830000 4.023850140000 2.321001140000 -0.161718440000 0.208850790000 0.446655700000 -1.141828020000 1.067118400000 0.102460660000 -0.229540280000 0.209918420000 0.070000000000 0.040711970000 -0.160329600000 -0.125858630000 0.332955620000 8.977376730000 -0.043766440000 0.426113490000 0.600463510000 0 356.934366097907
#Type Subtype Z1 Z2 step1 step2 SM1 SM2 smb1 smb2 R1 R2 Val Err_h Err_l Model_Val MV+ MV- Chi2 Chi2+ Chi2-
qf_uvj a 1.000000 1.500000 79 99 9.950000 10.050000 59 61 0.000000 0.000000 1.570000e-01 0.050990 0.050990 1.512776e-01 2.881772e-02 1.271643e-02 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.000000 1.500000 79 99 9.850000 9.950000 57 59 0.000000 0.000000 1.180000e-01 0.050990 0.050990 1.210580e-01 3.083278e-02 1.022406e-02 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.000000 1.500000 79 99 9.750000 9.850000 55 57 0.000000 0.000000 1.040000e-01 0.050990 0.050990 9.582141e-02 3.481854e-02 6.979067e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.000000 1.500000 79 99 9.650000 9.750000 53 55 0.000000 0.000000 7.600000e-02 0.050990 0.050990 7.608336e-02 3.611519e-02 5.190872e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.000000 1.500000 79 99 9.550000 9.650000 51 53 0.000000 0.000000 6.500000e-02 0.050990 0.050990 5.824682e-02 4.033410e-02 3.367058e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.000000 1.500000 79 99 9.450000 9.550000 49 51 0.000000 0.000000 4.600000e-02 0.050990 0.047074 4.435747e-02 4.269283e-02 1.661616e-03 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 7.500000 8.500000 18 21 8.500000 8.900000 30 38 0.000000 0.000000 -7.928600e+00 0.300167 0.280179 -8.209370e+00 9.647338e-02 4.628004e-02 8.621368e-01 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 8.150000 8.350000 23 27 0.000000 0.000000 -1.492233e+00 0.060828 0.070711 -1.575330e+00 1.935445e-02 2.872670e-02 8.092857e-01 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 8.400000 8.600000 28 32 0.000000 0.000000 -1.562233e+00 0.050990 0.060828 -1.705147e+00 1.294393e-02 2.166368e-02 4.083242e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 8.650000 8.850000 33 37 0.000000 0.000000 -1.722233e+00 0.060828 0.060828 -1.838281e+00 1.392727e-02 1.857799e-02 2.493322e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 8.900000 9.100000 38 42 0.000000 0.000000 -1.822233e+00 0.060828 0.070711 -1.965895e+00 1.483289e-02 1.507248e-02 3.058476e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 9.150000 9.350000 43 47 0.000000 0.000000 -1.962233e+00 0.060828 0.070711 -2.078929e+00 1.327312e-02 1.003963e-02 1.870050e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 9.400000 9.600000 48 52 0.000000 0.000000 -2.082233e+00 0.070711 0.080623 -2.171878e+00 1.393580e-02 1.257594e-02 7.597222e-01 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 9.650000 9.850000 53 57 0.000000 0.000000 -2.172233e+00 0.060828 0.070711 -2.242070e+00 1.275317e-02 1.158828e-02 5.195508e-01 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 9.900000 10.100000 58 62 0.000000 0.000000 -2.212233e+00 0.060828 0.080623 -2.287537e+00 8.708416e-03 1.177957e-02 5.148028e-01 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 10.150000 10.350000 63 67 0.000000 0.000000 -2.312233e+00 0.070711 0.080623 -2.321096e+00 1.001204e-02 8.828857e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 10.400000 10.600000 68 72 0.000000 0.000000 -2.412233e+00 0.070711 0.090554 -2.376979e+00 1.754198e-02 6.984158e-03 3.870644e-02 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 10.650000 10.850000 73 77 0.000000 0.000000 -2.512233e+00 0.080623 0.090554 -2.512803e+00 1.578726e-02 7.282160e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 10.900000 11.100000 78 82 0.000000 0.000000 -2.782233e+00 0.090554 0.110454 -2.791812e+00 7.604790e-03 2.573367e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.750000 113 132 11.150000 11.350000 83 87 0.000000 0.000000 -3.282233e+00 0.100499 0.130384 -3.266890e+00 5.500923e-03 5.679475e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 2.500000 3.000000 49 56 10.000000 10.500000 60 70 0.000000 0.000000 -8.324321e+00 0.280179 0.280179 -8.528785e+00 5.695602e-02 1.261710e-02 4.334677e-01 0.000000e+00 0.000000e+00
ssfr a 2.500000 3.000000 49 56 10.500000 11.000000 70 80 0.000000 0.000000 -8.419896e+00 0.280179 0.280179 -8.656842e+00 5.949570e-02 1.745424e-02 5.995616e-01 0.000000e+00 0.000000e+00
ssfr a 2.500000 3.000000 49 56 11.000000 11.500000 80 90 0.000000 0.000000 -8.472993e+00 0.280179 0.280179 -8.911975e+00 7.564706e-02 3.292372e-02 2.236251e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 11.900000 12.000000 98 100 0.000000 0.000000 1.000000e+00 0.010000 1.000050 9.962042e-01 2.237074e-03 1.677764e-02 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 11.800000 11.900000 96 98 0.000000 0.000000 1.000000e+00 0.010000 1.000050 9.894658e-01 3.409683e-03 2.073135e-02 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 11.700000 11.800000 94 96 0.000000 0.000000 1.000000e+00 0.010000 1.000050 9.759088e-01 9.518021e-03 2.336026e-02 2.951912e-02 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 11.600000 11.700000 92 94 0.000000 0.000000 1.000000e+00 0.010000 0.820061 9.666328e-01 9.390442e-03 3.120474e-02 1.660444e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 11.500000 11.600000 90 92 0.000000 0.000000 1.000000e+00 0.010000 0.965052 9.349163e-01 2.089669e-02 3.070778e-02 4.969425e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 11.400000 11.500000 88 90 0.000000 0.000000 9.200000e-01 0.080623 0.419119 8.730507e-01 5.153482e-02 1.379583e-02 3.082897e-02 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 11.300000 11.400000 86 88 0.000000 0.000000 9.430000e-01 0.057871 0.359139 8.139629e-01 6.021982e-02 2.164997e-02 3.733370e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 11.200000 11.300000 84 86 0.000000 0.000000 8.720000e-01 0.128390 0.276181 7.363724e-01 7.174145e-02 1.151844e-02 2.825420e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 11.100000 11.200000 82 84 0.000000 0.000000 9.000000e-01 0.100499 0.286175 6.679355e-01 7.376674e-02 9.639454e-03 7.161693e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 11.000000 11.100000 80 82 0.000000 0.000000 8.420000e-01 0.158316 0.224223 6.058197e-01 7.530889e-02 8.582267e-03 9.411440e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 10.900000 11.000000 78 80 0.000000 0.000000 7.630000e-01 0.187267 0.189264 5.558131e-01 6.655022e-02 4.585574e-03 9.782811e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 10.800000 10.900000 76 78 0.000000 0.000000 7.300000e-01 0.171292 0.172290 5.144357e-01 5.613043e-02 5.186708e-03 1.288418e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 10.700000 10.800000 74 76 0.000000 0.000000 6.290000e-01 0.149335 0.148337 4.812626e-01 4.368148e-02 4.865860e-03 7.408500e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 10.600000 10.700000 72 74 0.000000 0.000000 6.140000e-01 0.139359 0.136367 4.507893e-01 3.902499e-02 4.990331e-03 1.102888e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 10.500000 10.600000 70 72 0.000000 0.000000 5.010000e-01 0.106471 0.107466 4.232670e-01 2.922067e-02 7.332257e-03 2.898522e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 10.400000 10.500000 68 70 0.000000 0.000000 4.600000e-01 0.097514 0.096519 3.941162e-01 2.370459e-02 9.095427e-03 2.247793e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 10.300000 10.400000 66 68 0.000000 0.000000 4.090000e-01 0.086579 0.086579 3.639290e-01 2.076712e-02 1.019911e-02 8.385229e-02 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 10.200000 10.300000 64 66 0.000000 0.000000 3.590000e-01 0.078638 0.077647 3.331942e-01 1.847005e-02 1.041576e-02 5.525838e-03 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 10.100000 10.200000 62 64 0.000000 0.000000 3.320000e-01 0.068731 0.069721 3.010457e-01 1.834342e-02 8.614618e-03 2.498586e-02 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 10.000000 10.100000 60 62 0.000000 0.000000 2.950000e-01 0.062801 0.061814 2.725161e-01 1.897346e-02 6.796129e-03 1.590444e-03 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 9.900000 10.000000 58 60 0.000000 0.000000 2.260000e-01 0.058856 0.050990 2.468983e-01 1.909465e-02 5.844644e-03 2.696074e-04 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 9.800000 9.900000 56 58 0.000000 0.000000 2.610000e-01 0.051971 0.060828 2.215526e-01 2.040578e-02 2.690032e-03 1.140775e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 9.700000 9.800000 54 56 0.000000 0.000000 1.980000e-01 0.050990 0.050990 2.012222e-01 2.263353e-02 2.080428e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 9.600000 9.700000 52 54 0.000000 0.000000 2.040000e-01 0.050990 0.050990 1.821825e-01 2.500087e-02 4.912942e-04 1.270489e-03 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 9.500000 9.600000 50 52 0.000000 0.000000 1.790000e-01 0.050990 0.050990 1.663418e-01 2.572379e-02 -2.794687e-04 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 9.400000 9.500000 48 50 0.000000 0.000000 1.590000e-01 0.050990 0.050990 1.509296e-01 2.816872e-02 -1.887950e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 9.300000 9.400000 46 48 0.000000 0.000000 1.280000e-01 0.050990 0.050990 1.377548e-01 3.041522e-02 -3.399644e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 9.200000 9.300000 44 46 0.000000 0.000000 1.260000e-01 0.050990 0.050990 1.263532e-01 3.162114e-02 -5.485900e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 9.100000 9.200000 42 44 0.000000 0.000000 1.290000e-01 0.050990 0.050990 1.164751e-01 3.202627e-02 -6.245701e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 9.000000 9.100000 40 42 0.000000 0.000000 1.270000e-01 0.050990 0.050990 1.075052e-01 3.297914e-02 -6.583029e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 8.950000 9.050000 39 41 0.000000 0.000000 1.560000e-01 0.050990 0.050990 1.030173e-01 3.333406e-02 -7.175689e-03 4.184062e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 8.850000 8.950000 37 39 0.000000 0.000000 1.360000e-01 0.050990 0.050990 9.434086e-02 3.503672e-02 -7.542338e-03 1.804301e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 8.750000 8.850000 35 37 0.000000 0.000000 1.330000e-01 0.050990 0.050990 8.693736e-02 3.752043e-02 -6.132093e-03 2.612543e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 8.650000 8.750000 33 35 0.000000 0.000000 1.530000e-01 0.050990 0.050990 7.973261e-02 3.849808e-02 -6.080059e-03 1.091313e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 8.550000 8.650000 31 33 0.000000 0.000000 1.640000e-01 0.050990 0.050990 7.349606e-02 4.010512e-02 -4.612737e-03 1.911848e+00 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 8.450000 8.550000 29 31 0.000000 0.000000 1.220000e-01 0.050990 0.050990 6.822072e-02 4.017166e-02 -3.670380e-03 4.388614e-01 0.000000e+00 0.000000e+00
qf_uvj a 0.200000 0.500000 132 155 8.350000 8.450000 27 29 0.000000 0.000000 1.420000e-01 0.063789 0.074673 6.311229e-02 4.299567e-02 -2.298531e-03 6.431031e-01 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 8.650000 8.850000 33 37 0.000000 0.000000 -1.952233e+00 0.060828 0.060828 -1.886077e+00 1.030557e-02 1.879513e-02 5.757559e-01 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 8.900000 9.100000 38 42 0.000000 0.000000 -2.102233e+00 0.060828 0.070711 -2.024890e+00 1.344094e-02 1.956109e-02 8.810788e-01 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 9.150000 9.350000 43 47 0.000000 0.000000 -2.202233e+00 0.060828 0.070711 -2.157000e+00 1.295627e-02 1.566890e-02 1.578896e-01 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 9.400000 9.600000 48 52 0.000000 0.000000 -2.252233e+00 0.060828 0.070711 -2.274703e+00 1.154655e-02 1.516498e-02 1.418808e-03 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 9.650000 9.850000 53 57 0.000000 0.000000 -2.442233e+00 0.070711 0.080623 -2.364110e+00 9.906761e-03 1.737171e-02 6.601732e-01 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 9.900000 10.100000 58 62 0.000000 0.000000 -2.552233e+00 0.080623 0.090554 -2.426270e+00 1.053751e-02 2.030378e-02 1.727407e+00 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 10.150000 10.350000 63 67 0.000000 0.000000 -2.692233e+00 0.080623 0.100499 -2.469607e+00 1.125784e-02 1.523232e-02 6.316489e+00 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 10.400000 10.600000 68 72 0.000000 0.000000 -2.602233e+00 0.070711 0.090554 -2.535072e+00 2.033318e-02 7.418204e-03 4.105003e-01 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 10.650000 10.850000 73 77 0.000000 0.000000 -2.682233e+00 0.080623 0.100499 -2.669876e+00 2.539277e-02 6.138746e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 10.900000 11.100000 78 82 0.000000 0.000000 -2.972233e+00 0.100499 0.120416 -2.938265e+00 1.902888e-02 1.953610e-02 1.663296e-02 0.000000e+00 0.000000e+00
smf a 1.000000 1.250000 88 99 11.150000 11.350000 83 87 0.000000 0.000000 -3.582233e+00 0.110454 0.150333 -3.409159e+00 2.247802e-02 5.040161e-02 1.920622e+00 0.000000e+00 0.000000e+00
csfr a 0.300000 0.600000 123 146 10.000000 10.000000 60 60 0.000000 0.000000 -1.478233e+00 0.130384 0.130384 -1.473459e+00 4.338730e-02 5.548808e-03 0.000000e+00 0.000000e+00 0.000000e+00
csfr a 0.600000 1.000000 99 123 10.000000 10.000000 60 60 0.000000 0.000000 -1.196233e+00 0.130384 0.130384 -1.186175e+00 2.710523e-02 7.716795e-03 0.000000e+00 0.000000e+00 0.000000e+00
csfr a 1.000000 1.500000 79 99 10.000000 10.000000 60 60 0.000000 0.000000 -1.058233e+00 0.170294 0.170294 -9.739048e-01 3.051832e-02 1.262305e-02 1.426921e-01 0.000000e+00 0.000000e+00
csfr a 1.500000 2.500000 56 79 10.000000 10.000000 60 60 0.000000 0.000000 -9.112326e-01 0.190263 0.190263 -9.169503e-01 4.168071e-02 1.719483e-02 0.000000e+00 0.000000e+00 0.000000e+00
csfr a 0.000000 0.100000 165 177 10.000000 10.000000 60 60 0.000000 0.000000 -1.872233e+00 0.130384 0.130384 -1.930581e+00 5.498102e-02 1.796211e-02 8.650462e-02 0.000000e+00 0.000000e+00
csfr a 0.900000 1.100000 94 104 10.000000 10.000000 60 60 0.000000 0.000000 -9.562326e-01 0.170294 0.170294 -1.076815e+00 2.797015e-02 1.004332e-02 3.488554e-01 0.000000e+00 0.000000e+00
csfr a 1.900000 2.100000 64 68 10.000000 10.000000 60 60 0.000000 0.000000 -9.422326e-01 0.190263 0.190263 -8.921525e-01 4.367625e-02 2.055699e-02 2.499489e-02 0.000000e+00 0.000000e+00
csfr a 3.900000 4.100000 39 40 10.000000 10.000000 60 60 0.000000 0.000000 -1.560233e+00 0.270185 0.270185 -1.501312e+00 3.522848e-02 2.451693e-02 2.075118e-02 0.000000e+00 0.000000e+00
csfr a 0.200000 0.400000 139 155 10.000000 10.000000 60 60 0.000000 0.000000 -1.707233e+00 0.130384 0.130384 -1.644627e+00 5.168647e-02 6.996943e-03 1.067774e-01 0.000000e+00 0.000000e+00
csfr a 0.400000 0.600000 123 139 10.000000 10.000000 60 60 0.000000 0.000000 -1.600233e+00 0.130384 0.130384 -1.444105e+00 4.150444e-02 5.147262e-03 1.090036e+00 0.000000e+00 0.000000e+00
csfr a 0.600000 0.800000 110 123 10.000000 10.000000 60 60 0.000000 0.000000 -1.371233e+00 0.130384 0.130384 -1.271009e+00 3.197480e-02 8.798306e-03 3.785803e-01 0.000000e+00 0.000000e+00
csfr a 0.800000 1.000000 99 110 10.000000 10.000000 60 60 0.000000 0.000000 -1.222233e+00 0.170294 0.170294 -1.135065e+00 2.830075e-02 1.106671e-02 1.555688e-01 0.000000e+00 0.000000e+00
csfr a 1.000000 1.200000 90 99 10.000000 10.000000 60 60 0.000000 0.000000 -1.177233e+00 0.170294 0.170294 -1.032361e+00 2.756510e-02 9.718506e-03 5.376892e-01 0.000000e+00 0.000000e+00
csfr a 1.200000 1.600000 76 90 10.000000 10.000000 60 60 0.000000 0.000000 -1.163233e+00 0.170294 0.170294 -9.329566e-01 3.303787e-02 1.280432e-02 1.524690e+00 0.000000e+00 0.000000e+00
csfr a 1.600000 2.000000 66 76 10.000000 10.000000 60 60 0.000000 0.000000 -9.842326e-01 0.190263 0.190263 -8.852716e-01 4.057645e-02 1.621104e-02 1.722330e-01 0.000000e+00 0.000000e+00
csfr a 2.000000 2.500000 56 66 10.000000 10.000000 60 60 0.000000 0.000000 -9.712326e-01 0.190263 0.190263 -9.408319e-01 4.626911e-02 1.826823e-02 2.988252e-03 0.000000e+00 0.000000e+00
csfr a 2.500000 3.000000 49 56 10.000000 10.000000 60 60 0.000000 0.000000 -8.792326e-01 0.190263 0.190263 -1.091809e+00 4.179484e-02 9.965013e-03 1.024462e+00 0.000000e+00 0.000000e+00
smf a 2.000000 2.500000 56 66 9.150000 9.350000 43 47 0.000000 0.000000 -2.492233e+00 0.060828 0.070711 -2.326051e+00 7.934692e-03 2.670444e-02 5.775413e+00 0.000000e+00 0.000000e+00
smf a 2.000000 2.500000 56 66 9.400000 9.600000 48 52 0.000000 0.000000 -2.462233e+00 0.060828 0.070711 -2.482851e+00 7.929850e-03 2.805280e-02 8.927228e-05 0.000000e+00 0.000000e+00
smf a 2.000000 2.500000 56 66 9.650000 9.850000 53 57 0.000000 0.000000 -2.592233e+00 0.060828 0.070711 -2.636104e+00 1.070989e-02 2.698731e-02 1.262248e-01 0.000000e+00 0.000000e+00
smf a 2.000000 2.500000 56 66 9.900000 10.100000 58 62 0.000000 0.000000 -2.702233e+00 0.070711 0.080623 -2.777782e+00 1.324612e-02 2.518893e-02 4.946714e-01 0.000000e+00 0.000000e+00
smf a 2.000000 2.500000 56 66 10.150000 10.350000 63 67 0.000000 0.000000 -2.872233e+00 0.080623 0.090554 -2.912741e+00 1.855142e-02 2.263570e-02 5.622391e-02 0.000000e+00 0.000000e+00
smf a 2.000000 2.500000 56 66 10.400000 10.600000 68 72 0.000000 0.000000 -3.032233e+00 0.090554 0.100499 -3.058240e+00 2.292281e-02 1.834450e-02 3.950185e-03 0.000000e+00 0.000000e+00
smf a 2.000000 2.500000 56 66 10.650000 10.850000 73 77 0.000000 0.000000 -3.312233e+00 0.100499 0.130384 -3.237331e+00 3.056827e-02 1.516206e-02 2.662417e-01 0.000000e+00 0.000000e+00
smf a 2.000000 2.500000 56 66 10.900000 11.100000 78 82 0.000000 0.000000 -3.502233e+00 0.120416 0.160312 -3.489242e+00 3.190280e-02 2.093488e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 2.000000 2.500000 56 66 11.150000 11.350000 83 87 0.000000 0.000000 -3.852233e+00 0.120416 0.170294 -3.916248e+00 4.618230e-02 1.927427e-02 8.770073e-02 0.000000e+00 0.000000e+00
smf a 2.000000 2.500000 56 66 11.400000 11.600000 88 92 0.000000 0.000000 -4.372233e+00 0.140357 0.190263 -4.553977e+00 7.380560e-02 4.283541e-02 7.565362e-01 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 9.200000 9.400000 44 48 0.000000 0.000000 -8.790000e+00 0.280179 0.280179 -8.658882e+00 4.933003e-02 8.746284e-03 1.572885e-01 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 9.400000 9.600000 48 52 0.000000 0.000000 -8.740000e+00 0.280179 0.280179 -8.622123e+00 4.892581e-02 1.211199e-02 1.220368e-01 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 9.600000 9.800000 52 56 0.000000 0.000000 -8.730000e+00 0.280179 0.280179 -8.598503e+00 4.793089e-02 1.490958e-02 1.583646e-01 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 9.800000 10.000000 56 60 0.000000 0.000000 -8.700000e+00 0.280179 0.280179 -8.589794e+00 4.553027e-02 1.490185e-02 1.036565e-01 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 10.000000 10.200000 60 64 0.000000 0.000000 -8.670000e+00 0.280179 0.280179 -8.615408e+00 4.681118e-02 1.187450e-02 1.524333e-02 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 10.200000 10.400000 64 68 0.000000 0.000000 -8.760000e+00 0.280179 0.280179 -8.668956e+00 4.521349e-02 9.683940e-03 6.429609e-02 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 10.400000 10.600000 68 72 0.000000 0.000000 -8.800000e+00 0.280179 0.280179 -8.752741e+00 4.158078e-02 1.430385e-02 9.465601e-03 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 10.600000 10.800000 72 76 0.000000 0.000000 -8.960000e+00 0.280179 0.280179 -8.870486e+00 3.559903e-02 2.076408e-02 6.155671e-02 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 10.800000 11.000000 76 80 0.000000 0.000000 -9.070000e+00 0.280179 0.280179 -9.018020e+00 3.769434e-02 3.869926e-02 1.302797e-02 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 11.000000 11.200000 80 84 0.000000 0.000000 -9.110000e+00 0.280179 0.280179 -9.182083e+00 3.481210e-02 6.375928e-02 3.455527e-02 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 11.200000 11.400000 84 88 0.000000 0.000000 -9.190000e+00 0.280179 0.280179 -9.375625e+00 4.982098e-02 7.408915e-02 3.494479e-01 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.000000 66 79 11.400000 11.600000 88 92 0.000000 0.000000 -9.350000e+00 0.280179 0.280179 -9.569525e+00 6.918387e-02 1.030562e-01 5.071387e-01 0.000000e+00 0.000000e+00
smf a 3.000000 4.000000 40 49 10.900000 11.050000 78 81 0.000000 0.000000 -4.249183e+00 0.145017 0.199804 -4.104877e+00 4.189573e-02 4.815137e-02 7.025058e-01 0.000000e+00 0.000000e+00
smf a 3.000000 4.000000 40 49 11.050000 11.200000 81 84 0.000000 0.000000 -4.458523e+00 0.279230 0.279526 -4.317669e+00 2.661325e-02 8.132018e-02 1.872135e-01 0.000000e+00 0.000000e+00
smf a 3.000000 4.000000 40 49 11.200000 11.400000 84 88 0.000000 0.000000 -4.714663e+00 0.201237 0.178233 -4.699322e+00 7.201819e-02 5.318904e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 3.000000 4.000000 40 49 11.400000 11.550000 88 91 0.000000 0.000000 -5.020513e+00 0.192101 0.203987 -5.123612e+00 6.426283e-02 1.205446e-01 1.720194e-01 0.000000e+00 0.000000e+00
smf a 3.000000 4.000000 40 49 11.550000 11.750000 91 95 0.000000 0.000000 -5.230723e+00 0.430818 0.421220 -5.688010e+00 1.318966e-01 1.474913e-01 1.077745e+00 0.000000e+00 0.000000e+00
smf a 3.000000 4.000000 40 49 11.750000 12.000000 95 100 0.000000 0.000000 -5.838063e+00 0.346021 999.878000 -6.486899e+00 2.660655e-01 2.409549e-01 2.268790e-01 0.000000e+00 0.000000e+00
ssfr a 2.000000 2.500000 56 66 9.000000 9.250000 40 45 0.000000 0.000000 -8.615000e+00 0.280179 0.280179 -8.601128e+00 5.377121e-02 2.401040e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 2.000000 2.500000 56 66 9.250000 9.500000 45 50 0.000000 0.000000 -8.585000e+00 0.280179 0.280179 -8.567903e+00 5.314839e-02 1.241544e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 2.000000 2.500000 56 66 9.500000 9.750000 50 55 0.000000 0.000000 -8.575000e+00 0.280179 0.280179 -8.533344e+00 5.352776e-02 1.126923e-02 5.974255e-03 0.000000e+00 0.000000e+00
ssfr a 2.000000 2.500000 56 66 9.750000 10.000000 55 60 0.000000 0.000000 -8.525000e+00 0.280179 0.280179 -8.512713e+00 5.336942e-02 1.658612e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 2.000000 2.500000 56 66 10.000000 10.250000 60 65 0.000000 0.000000 -8.725000e+00 0.280179 0.280179 -8.520490e+00 5.237215e-02 1.374176e-02 4.336802e-01 0.000000e+00 0.000000e+00
