#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
11.700000 -0.033193 0.006059 0.007798 0.091929 0.028531 0.013564 0.015748 0.005650 0.013073 -0.087528 0.074338 0.024080 -0.125122 0.018574 0.035537 0.103276 0.029525 0.087412
11.900000 -0.015638 0.002787 0.006497 0.045359 0.023018 0.006782 0.036025 0.001854 0.020925 -0.115395 0.069657 0.002018 -0.060997 0.009734 0.029410 0.151420 0.003844 0.090693
12.100000 -0.006506 0.000908 0.004494 0.019490 0.015410 0.002201 0.059493 0.000759 0.031037 -0.109277 0.056800 -0.001906 -0.025995 0.002853 0.020290 0.168770 -0.002126 0.087360
12.300000 0.002140 0.000650 0.004909 -0.005942 0.015367 0.003346 0.090963 0.002885 0.047013 -0.083094 0.038723 0.004398 0.008083 0.003748 0.020020 0.174057 0.005622 0.085149
12.500000 0.000628 0.002223 0.001486 -0.002981 0.005775 0.008320 0.114014 0.005103 0.059571 -0.056621 0.023267 0.002466 0.003609 0.011280 0.006992 0.170635 0.007326 0.082508
12.700000 0.005617 0.003394 0.001463 -0.023945 0.007578 0.012145 0.092264 0.011610 0.046036 -0.023642 0.007534 0.004618 0.029562 0.015311 0.008684 0.115906 0.015012 0.053538
12.900000 0.009521 0.001545 0.003007 -0.046058 0.013547 0.007788 0.071274 0.015289 0.042053 -0.011938 0.006246 0.003649 0.055580 0.009211 0.016759 0.083212 0.020477 0.047141
13.100000 0.007640 0.003678 0.003588 -0.050446 0.027137 0.007137 0.037162 0.012976 0.053850 -0.004107 0.006048 0.002172 0.058086 0.010583 0.031284 0.041269 0.014075 0.060014
13.300000 0.006848 0.001860 0.003618 -0.034500 0.017328 0.009488 -0.032055 0.047996 0.022660 0.003265 0.002264 0.004751 0.041348 0.011502 0.019945 -0.035320 0.052494 0.023801
13.500000 0.012006 0.003521 0.004106 -0.091669 0.036955 0.001686 -0.022763 0.050441 0.002662 0.002270 0.000766 0.004499 0.103675 0.003660 0.040845 -0.025033 0.052465 0.003020
13.700000 0.011430 0.004193 0.003861 -0.123971 0.032063 0.019603 -0.037434 0.019325 0.046143 0.005927 0.000522 0.004255 0.135401 0.020740 0.029959 -0.043361 0.022095 0.046190
13.900000 0.013233 0.009167 0.001174 -0.222858 0.088966 -0.000776 -0.038489 0.056755 0.049316 0.003051 0.007573 0.000427 0.236091 0.005267 0.089456 -0.041540 0.056293 0.051808
14.100000 -0.000564 0.004087 0.000196 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005179 0.004392 0.007727 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 -0.014271 0.021412 0.001233 -0.118002 0.082579 0.032956 0.000000 0.000000 0.000000 -0.033676 0.035049 -0.019508 0.103730 0.045647 0.085380 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.063479 0.027276 0.063479 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
