#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
13.700000 0.014799 -0.000849 0.007717 -0.114783 0.058860 -0.011416 -0.090994 0.089332 0.056121 0.011474 0.006871 0.010695 0.129582 -0.013609 0.065164 -0.102468 0.100351 0.065632
13.900000 0.020487 0.001192 0.009003 -0.124263 0.033145 0.003360 -0.102309 0.106326 0.043852 0.009761 0.004096 0.010167 0.144751 0.004684 0.041843 -0.112070 0.115002 0.047634
14.100000 0.008211 0.004056 0.004483 -0.023297 0.005184 0.033913 -0.025847 0.099466 0.031226 -0.000077 0.007299 0.002277 0.031508 0.035513 0.007375 -0.025770 0.101442 0.040767
14.300000 0.028733 -0.004595 0.016188 -0.328553 0.118655 0.000213 -0.179817 0.179817 0.017773 0.002896 0.007196 0.004441 0.357286 -0.015075 0.130770 -0.182713 0.182713 0.021411
14.500000 0.001390 0.006110 0.002143 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002384 0.007198 0.004340 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.008223 0.022581 -0.003429 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005000 0.015000 0.002500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
