#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
11.700000 -0.033970 0.006040 0.004288 0.125415 0.023694 0.020993 0.001239 0.009644 0.001857 -0.034828 0.076420 0.151780 -0.159385 0.027423 0.028937 0.036067 0.162274 0.078271
11.900000 -0.019213 0.004974 0.006509 0.077624 0.029309 0.020581 0.013339 0.008920 0.005992 -0.173104 0.093791 0.048691 -0.096837 0.026065 0.035295 0.186443 0.054001 0.097133
12.100000 -0.004840 0.003307 0.005086 0.022606 0.024731 0.015566 0.040957 0.005454 0.016060 -0.196085 0.086955 0.016625 -0.027447 0.018773 0.029447 0.237042 0.021028 0.097928
12.300000 0.000600 0.002286 0.002770 -0.006442 0.017726 0.007930 0.092728 0.013244 0.041536 -0.178009 0.077312 0.004870 0.007042 0.010277 0.021023 0.270738 0.012738 0.120754
12.500000 -0.000827 0.002045 0.001534 0.002288 0.010832 0.008666 0.148530 0.027780 0.074984 -0.118088 0.043357 -0.000165 -0.003115 0.010462 0.012283 0.266619 0.021078 0.118546
12.700000 -0.001896 0.001958 0.001356 0.018633 0.002577 0.019150 0.167166 0.019209 0.082152 -0.061523 0.021980 0.006133 -0.020529 0.020778 0.003628 0.228689 0.018730 0.094397
12.900000 -0.000228 0.000765 0.002619 0.009418 0.017139 0.013067 0.164656 0.002027 0.091735 -0.026240 0.008600 0.009388 -0.009645 0.014212 0.018602 0.190896 0.009255 0.095349
13.100000 -0.000197 0.001050 0.002365 0.025997 0.002750 0.025299 0.130960 0.025436 0.068136 -0.019473 0.011048 0.004367 -0.026194 0.026016 0.004492 0.150433 0.029949 0.073315
13.300000 0.006130 0.002594 0.005048 -0.027803 0.030459 0.027823 0.104383 0.000000 0.095437 -0.013242 0.011836 0.002648 0.033933 0.028411 0.033706 0.117625 0.001129 0.105476
13.500000 0.000291 0.006133 0.005775 -0.026120 0.105546 0.046156 0.092261 0.067402 0.046585 0.003137 -0.000338 0.013725 0.026412 0.045316 0.107348 0.089124 0.079782 0.044378
13.700000 -0.005959 0.007655 -0.001352 0.000000 0.000000 0.000000 0.008756 0.018554 0.141029 -0.002376 0.016659 0.006821 0.000000 0.000000 0.000000 0.011132 0.023566 0.145528
13.900000 0.003903 -0.001195 0.013783 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.011395 0.015722 0.022851 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001934 0.017615 0.059910 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
